Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.0	0.0	5.06149719087e-05	0.0	0.0	5.57631182736e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65204382028e-05	0.0	4.97561946462e-05	0.0	0.0	0.000205307190884	0.0	0.0	0.0	0.0	0.000498156819767	0.0	0.0	0.0	0.0	0.0	0.0	0.00311526479751	0.000971397733405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000647991227196	0.0	0.0	0.0	0.00023725918193	0.0	0.0	0.0	0.0	0.0	0.00014697956984	5.008263635e-05	0.000305716906145	0.0	4.75420747361e-05	0.0	0.000293829578844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000786617022392	0.0	0.0	0.000195953559007	0.000150723472669	0.0	0.0	0.0	0.0	0.0	0.0	0.00159342071447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83301918709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97561946462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107933081489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.49036727721e-05	0.0	0.0	0.0	0.0	0.0	0.000391945519573	0.0002003305454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000419529078609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102801336417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.00011317978609	0.000168444693992	0.00916130991547	0.000994459440261	0.00378577557922	0.000223052473094	0.000168236877524	0.000668002672011	0.000379290726342	0.000558877773431	0.00104995579134	0.0182212099328	0.0	0.0	0.00882207984229	0.000473462430756	0.0873120163528	0.0183773216031	0.00370608291743	0.0244393188399	0.0538517975055	0.559227844399	0.0201269622558	0.0134818288394	0.00334815851282	0.0262558208659	0.00286165383856	0.023792288017	0.0113016179667	0.0510000995124	0.00712900096993	0.200201835744	0.00523533336755	0.0128267655092	0.0151263784522	0.000585051923358	0.0207403775435	0.0289429112285	0.00554798520537	0.0205377517611	0.000813628273583	0.0169540786669	0.00214218103921	0.000711102683227	0.0529595015576	0.0512682137075	0.0152050748148	0.217426788286	0.31439688716	0.00063165055148	0.0384296916857	0.0216823153615	0.0188559425529	0.00019662783267	0.00196937620009	0.00408988115287	0.0147579693034	0.0139205510016	0.0180752083737	4.884004884e-05	0.0183624031008	0.0169221580729	0.00927769951911	0.00308914386584	0.0011674287382	0.0	4.72634464505e-05	0.00142274494926	0.0150113795942	0.177849037987	0.011639185257	0.000487709715178	0.00160576127682	0.000198442228506	0.00172294968987	0.000240673886883	0.00879964995868	4.73305566073e-05	0.234173908914	0.211225406971	0.00014355440712	0.0	0.0174957631343	0.000547454337331	0.000589767533297	0.0124427296841	0.039574831546	0.00108291350817	0.0	0.0405359811057	0.0	0.0815007816571	0.0516878153937	0.0748234587069	0.0437684703964	0.0169154711128	0.00946087287249	0.0207552608821	0.373457394711	0.686949444657	0.0	0.0	0.000660564310654	0.0	0.00907286645875	9.41708258781e-05	4.70831960073e-05	0.000848896434635	0.0549815148355	0.0	0.000246803889629	0.00104942281745	0.00245326529611	0.00029324079957	0.0119317907347	0.016150026515	0.175436878947	0.000195982361587	0.000437211561817	0.0501551953491	0.00270035683287	0.0	0.0131627248414	0.0519269388926	0.190409571132	0.0120021554891	0.0423532958199	0.0	0.0	0.00499279884782	0.00113468179576	0.00101783637069	0.000196579516414	0.1644307376	0.019801980198	0.0131333921396	0.0128625108392	0.000243060619318	0.0	0.00019263183241	0.00116852105878	0.0173988690735	0.017169239648	0.000578313253012	9.65437343116e-05	9.73709834469e-05	0.0	0.00169787523043	0.00155785988998	0.526471875152	0.0160270335506	0.00311344619576	0.00188797986155	0.000726568176314	0.00101287802055	0.0111270983213	0.000147579693034	0.0	0.0188192586932	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	0.0	0.0	0.000151431023169	0.000167289354821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000486689054363	0.0	9.88288777981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82602191014e-05	0.0	0.0	0.0	0.000192224518237	0.0	0.0	0.00063433199961	0.0	0.0	0.0	0.0	0.00039686476833	0.0	0.0	0.0	0.0	0.0	0.00474905558554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.92344050022e-05	0.000240581244286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000290542830856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000996909580301	0.0	0.0	0.000289365806607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115307004901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24411348262e-05	0.0	0.0	4.89883897516e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000193190050712	0.0	0.000578090374795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.0	0.0	0.00136660424153	0.0	0.000454293069507	0.0	0.0	0.0	0.0	0.0	0.000552608311229	0.0	0.0	0.0	0.0	0.0	0.00194675621745	0.000488758553275	0.000148243316697	0.00343524562006	0.00454878943507	0.00443599493029	9.84203533291e-05	0.000195388823759	0.00014991754535	0.00222926780937	0.000493388592856	0.0	0.000676165177493	0.000597074335755	0.0	0.000240280647797	0.000307960786327	0.00126804525946	0.00175661169123	9.7508653893e-05	0.00215739151753	0.00737272093255	0.000340665758225	0.000942553824784	0.0045766590389	0.00164696764193	0.00154436307478	0.0	0.000561769061846	0.000107933081489	0.00106532371314	0.01718674988	0.071060311284	0.0	0.00267887584628	0.00212951311586	0.000879292657906	4.91569581674e-05	0.0	0.0	0.00157418339237	0.000921569578503	0.00121147509207	0.0	0.0	0.00114473422258	0.00048574343032	0.0178483867804	0.000291857184551	0.0	0.0	0.00749312339941	0.00184010459542	0.0019733596448	0.0	9.75419430355e-05	0.00583913191572	0.0	0.00541498473959	0.0	0.00418104915164	0.0	0.0235076221684	0.000848896434635	0.0	0.0	0.0	0.000149305728363	0.0	0.000675186882083	0.00232513998292	0.0	0.0	0.000144599219164	0.0	0.00177175612298	0.00117583655872	0.0029047929083	0.00422908386834	0.0	9.50841494723e-05	0.00139329297588	0.00763956904995	0.0405974722329	0.000472299626883	0.0	0.00160422761159	0.0	0.00222096210188	0.0	0.0	0.0	0.0047871836193	0.0	0.0	4.99725151167e-05	0.000147195917767	4.8873466595e-05	0.00299502439496	0.000433881309357	0.0396984678643	4.89955903969e-05	0.0	0.00428634773612	0.0	0.0	5.24411348262e-05	0.0	0.193545274736	0.000685837456523	0.0103496784566	0.0	0.0	4.8007681229e-05	0.0	0.0	9.82897582072e-05	0.0	0.00101424776624	0.000588062334607	0.000963483957992	0.0	0.0	0.0	0.00238784738099	0.000338311343096	0.00201991054682	0.000240963855422	4.82718671558e-05	0.0	0.0	4.85107208693e-05	0.0	0.0441927171958	0.00106203234371	0.0083673866511	0.0	0.0	0.000385858293542	0.00326139088729	0.0	0.0	0.000334352311807	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0	0.000112296462661	0.0133623525839	0.00303073353223	0.0057039018727	0.000724920537556	0.0	0.0	0.0	0.00122953110155	0.00160256410256	5.55524693073e-05	0.0	5.53832521046e-05	0.00167570231641	0.00146773353534	0.0128485910352	0.0142228739003	0.00247072194495	0.0163910291014	0.0109562240157	0.00604465243249	0.0118104423995	0.00376123485737	0.00189895557443	0.0376498563361	0.000542727452141	0.036195164326	0.0154069065443	0.210617971938	0.0590203685742	0.00595896006536	0.00159113072935	0.0119001170503	0.0112227969162	0.000243771634733	0.0156410885021	0.158114974594	0.000583998442671	0.0151304692926	0.000661072972286	0.00930052315443	0.00179345389329	0.0	0.186864817936	0.132002158662	0.00963633722338	0.00955352856457	0.0188229571984	0.00038870803168	0.047440455896	0.0123414964669	0.0148014264081	0.000393255665339	0.00123086012506	0.00413799740172	0.0164797323888	0.00620846873939	0.0138108160496	0.0	0.0126453488372	0.01025283695	0.00714042842571	0.000539374325782	0.000437785776827	0.0	0.0	0.00052167314806	0.0120575274805	0.000690675875678	0.00581959262852	0.000146312914553	0.00180039900735	0.00014883167138	0.000344589937974	0.0	0.000194467402402	0.0	0.00569881749537	0.208978328173	0.000526366159441	0.000330984916545	0.0445618582395	0.000696760065695	0.00108124047771	0.00940438871473	0.347347442346	0.0	0.000101337657073	0.027859449559	4.71942989287e-05	0.186138613861	0.195041889177	0.20609004858	0.143839804341	0.0765316013959	0.0168298944566	0.00917651580667	0.059500489716	0.00272883952509	0.0	0.0	0.000471831650467	0.0	0.00203194405066	0.0	0.0	0.0	0.00663570006636	0.00493815322658	0.0	4.99725151167e-05	0.00186448162504	9.774693319e-05	0.00608666248007	0.0113291230777	0.0306916638112	4.89955903969e-05	0.000291474374545	0.101689904912	4.82206577298e-05	0.000190621425848	0.0979600398553	0.0732523668356	0.0125910560085	0.0268946259736	0.184033360129	0.0	4.97240316245e-05	0.000816130580893	0.0	9.69367972082e-05	0.000344014153725	0.165664353637	0.00975609756098	0.000245025972753	0.00679256190384	4.86121238637e-05	0.0	0.000240789790513	0.00142254737591	0.0159006331255	0.0133217909874	0.000144578313253	4.82718671558e-05	4.86854917235e-05	0.0	0.000145532162608	0.00146049364685	0.00491030191064	0.0145305334299	0.000875656742557	0.0	0.000920319689998	0.00255631119471	0.00983213429257	0.000245966155057	0.0	0.0181983186855	4.86641685727e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae	0.00011317978609	0.0	0.0	0.0	0.0	0.0	0.000280394795873	0.000334001336005	0.0	5.58877773431e-05	0.000110521662246	0.000555524693073	0.0	0.00060921577315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0	0.0	0.000202459887635	0.00213098451485	5.0477007723e-05	0.0	0.0	0.0	0.0012801062014	0.0	0.0	0.0	0.0	0.0	0.000739280433711	0.0019411959661	0.0419525964861	0.0378299120235	0.0108711765578	0.0393580998184	0.0402543409146	0.0124792824413	0.0395649820383	0.0403477921063	0.00849532756984	0.0177846031903	0.000641405170712	4.82602191014e-05	0.0	9.95123892925e-05	0.0	4.80561295593e-05	0.000153980393163	0.0330179477175	0.0331316482873	0.00180391009702	0.0461877911253	0.000946497957557	0.00243332684446	0.0430598273638	0.00310195779303	0.0356520054253	0.00159418123848	0.0	0.0	0.0	0.0500217907123	0.0173307729237	0.00894941634241	0.0014576551188	0.0347279723345	0.0278288645823	0.0315568365004	0.00265447574104	0.00561272217025	4.81162488572e-05	0.0350747737111	0.0339040597565	0.0415293661562	0.0002442002442	0.0301841085271	0.0413099741191	0.0141351338223	0.00166715700696	0.00248078606868	0.000330188679245	0.0	0.000901071801195	0.0367052442981	0.00138135175136	0.0423860329777	0.0013655872025	0.000291956595786	0.000545716128392	0.00177217682387	0.0	0.000632019057805	0.0	0.0	0.0	0.00019140587616	0.0	4.98454790151e-05	0.00338426317623	0.00172015530545	0.0361224981915	0.0	0.0	5.06688285367e-05	0.0	0.0	0.0	0.0	0.0	0.000662386629981	0.0	0.0	0.0393004708369	0.0118021547502	0.00756415166603	0.000236149813442	0.0	0.0	0.0	0.0	0.000282512477634	0.0	0.0	0.000473978576168	0.0	0.000789772446814	0.0	0.0115303468917	0.00171057133082	0.0378242596976	0.049751723473	0.0135591561016	0.000881920627144	0.000485790624241	0.0125141646549	0.000144661973189	4.76553564621e-05	0.0	0.0	0.0	0.00029393033851	0.000552652733119	4.93997925209e-05	0.0	0.00604896783485	0.000345337937839	0.000387747188833	0.00206408492235	0.0	0.0365129195846	0.00142115064197	0.0430195587243	0.000340284867046	0.0	0.000529737539128	0.00233704211756	0.0458170218936	0.0377530899822	0.000385542168675	0.000434446804402	0.000681596884129	0.0	0.00135830018434	0.00701036950489	0.00962613641888	0.0385710837557	0.00423234092236	0.000532507140437	0.00247033179947	0.00930883133169	0.0418225419664	0.000245966155057	0.0	0.0455674436378	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.000334578709641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000152555301297	0.0	0.0	0.0	0.0	0.000107933081489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255948431131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24411348262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.0	0.0	0.000455534747178	0.0	5.0477007723e-05	0.0	0.0	0.0	0.000426702067134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000535357959799	0.00136852394917	0.0	0.000392599499436	0.000538028857911	0.000243735985181	0.000442891589981	0.0	4.99725151167e-05	0.000445853561875	0.0	0.00482602191014	0.0	0.00199024778585	0.000193986420951	0.0	0.0	0.000487709715178	0.000536742461208	0.0	0.000833537631772	0.00129520773139	0.0	0.00148824288124	5.08517670989e-05	0.000387521798101	0.00179345389329	0.0	0.0034727542005	0.000917431192661	0.000581085661711	0.0	0.000145914396887	0.0	0.000876723004237	0.000919562481851	0.00107469102633	0.0	0.0	0.0	0.000541125541126	0.00130959887472	0.000969180073658	0.0	0.000387596899225	0.0	0.0	0.000196136118466	0.0	0.0	0.0	0.0	0.000145271415428	0.000937345831278	0.000678952473327	0.0	0.00111916695051	4.96105571266e-05	9.84542679925e-05	0.0	0.0	0.0	0.0	0.00504344352342	0.0	0.0	0.000647991227196	4.9768576121e-05	9.82945888829e-05	0.000144682903304	0.00450792445668	0.0	0.0	0.0	0.0	0.000208441896821	0.00249865268728	0.0048079330896	0.000866197900744	0.00688251260178	0.0017115146905	0.000960891707505	0.00102840352595	0.0	0.0	0.0	0.0	4.70854129391e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000196261223689	0.0	0.000821216366359	0.0	0.0	4.89955903969e-05	0.0	0.000837562201311	0.0	0.0	0.00204520425822	0.000812852634599	0.0	0.00725028168324	0.00140675241158	0.0	0.0	0.000336053768603	0.0	0.0	0.0	0.00452325880236	0.00193190050712	0.0	0.00101165815589	0.0	0.0	9.63159162052e-05	5.08052634253e-05	0.000531632110579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000291701103603	0.00173787110789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143293847917	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	5.61482313307e-05	0.00212582882017	0.0026518918407	5.0477007723e-05	0.0	0.0	0.0	0.00123269486061	0.0	0.0	0.0	0.00260712931361	0.0	0.00108427796944	0.000994271104588	0.00350416119141	0.00273704789834	0.000938874339082	0.0025028218089	0.00464661286378	0.00224237106366	0.0062496924364	0.00156311059007	0.0008995052721	0.00128802140097	0.00291099269785	0.0	0.00647186669887	0.0	0.0	0.000913066461627	0.000102653595442	0.00599882949668	0.00502586122768	0.000292525961679	0.00269673939691	0.0	0.000243332684446	0.00287726957039	0.000101703534198	0.00266421236195	0.000348727145917	0.00061628899213	0.0	0.000323799244468	0.00450341387826	0.00652904464714	0.00107003891051	0.00038870803168	0.00584482002825	0.00450101635853	0.00317522348688	0.00019662783267	0.000541578455024	0.00404176490401	0.00614915387643	0.00455934423049	0.00581508044195	0.0	0.00528100775194	0.0045789368903	0.0037887987565	0.000196136118466	4.86428640918e-05	0.0	0.0116268078268	0.0	0.00716672316111	0.000394671928959	0.00581959262852	0.000195083886071	0.0	9.92211142531e-05	9.84542679925e-05	0.0	0.0	0.0	0.0	0.0	0.000574217628481	0.0	0.00019938191606	0.000547454337331	0.000147441883324	0.00617313720762	0.0	0.0	0.000202675314147	0.0	0.000613525886073	0.0	0.0	0.0	0.000101905635382	0.0	0.0	0.00187373882963	0.000734573947111	0.00129260819609	0.0012279790299	0.000282539084573	0.0	0.0	0.0	4.70854129391e-05	0.000988747116154	0.0	0.000189591430467	4.79432352095e-05	0.0	0.0	0.000588783671066	0.000635355065735	0.00618327617023	0.00882225329027	0.00156640070488	0.0	4.85790624241e-05	0.00192146622654	0.0	0.0	0.000786617022392	0.0	0.0	0.000244941948758	5.02411575563e-05	0.0	0.0	0.0	0.0	4.84683986041e-05	0.000786318065658	0.0	0.00821057715528	0.000147015583652	0.013440601214	4.86121238637e-05	0.0	0.00019263183241	0.000457247370828	0.00778116089121	0.00423219352667	9.63855421687e-05	4.82718671558e-05	0.00014605647517	0.0	4.85107208693e-05	0.000730246823426	0.000972337012008	0.00613082307507	0.000243237984044	0.0	0.000629692419472	0.00154343317417	0.0063309352518	0.0	0.0	0.00549293083684	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.0	0.000336889387984	0.000657994634813	0.00999194961406	0.000605724092676	0.00078068365583	0.0	0.0	0.000758581452683	0.0	0.000884173297966	0.0	0.0	0.0	0.000887136520453	0.000473462430756	0.00141139825765	0.00307917888563	0.000247072194495	0.0025028218089	0.00151626314502	0.00126742712294	0.00452733625314	0.00283313794451	0.000849532756984	0.00322005350243	0.0	0.058057043579	0.000338082588747	0.00597074335755	0.0741028128031	0.00182613292325	0.0371092747523	0.00175575497464	0.00175661169123	9.7508653893e-05	0.00338318215249	0.00134502341337	0.000145999610668	0.00267883718623	0.000203407068396	0.00125944584383	0.0121058137797	0.0	0.0113885909811	0.00669185105235	0.00290542830856	0.000144023043687	0.00107003891051	4.858850396e-05	0.00384783985193	0.00130674668474	0.000879292657906	4.91569581674e-05	0.000935453695042	0.00149160371457	0.00186934277843	0.00388029296212	0.0033921302578	4.884004884e-05	0.00373062015504	0.00293649213617	0.00267158886676	0.0105913503972	0.00364821480689	0.0	0.0	0.000569097979702	0.00237276645199	0.00019733596448	0.000872938894277	0.000341396800624	0.0056444941852	9.92211142531e-05	0.0295855075318	0.00110709987966	0.000194467402402	0.0	0.0	0.00474383301708	0.0	0.0	0.00393779284219	0.000348380032847	0.000933798594387	0.00323125150711	0.00431811711113	0.0	0.0	0.061599267364	0.0	0.000156331422616	0.010974474548	0.0129213201783	0.000560480994599	0.0435730903451	0.0143577065703	0.00350725473239	0.0013222331048	0.000957487552662	0.000141689888065	0.0	0.0	4.70854129391e-05	0.000141763538418	0.0	0.0	0.0	0.000663570006636	9.5886470419e-05	4.93607779259e-05	0.0	0.0017663510132	4.8873466595e-05	0.00342978600068	0.00289254206238	0.00097900044055	0.0	9.71581248482e-05	0.00177366113219	0.0	0.0	0.0601499816456	0.72496892034	4.82415939023e-05	0.127320824964	0.00180868167203	0.0	0.0	0.000624099855977	0.0	4.84683986041e-05	9.82897582072e-05	0.056643536366	0.00275295822265	9.80103891012e-05	0.00298680026978	0.0	0.0	0.000866843245846	0.000152415790276	0.00260983036103	0.00365507622758	4.81927710843e-05	0.000241359335779	0.0	0.0	4.85107208693e-05	0.000292098729371	0.000437551655404	0.00352401641323	0.000340533177661	0.0	0.000339065148946	0.000675252013698	0.00167865707434	0.0	0.0	0.00410775697363	0.0
