Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0	0.0	2.03144679641e-05	0.000571493885015	0.0	0.0	0.0	0.0	0.000375644571936	0.0	0.0	0.0	0.000470687910381	0.0	2.53478999265e-05	0.000143225436838	0.00686350285979	0.00672245467225	0.0015892132153	0.00382447300212	0.00612966813383	0.00200586902418	0.00878381096702	0.00677865612648	0.00276914108045	0.00342296731464	0.000599865030368	1.87998195217e-05	8.23745846948e-05	0.0	0.0	0.0	9.01449079395e-05	0.00492668166654	0.00868246968026	0.000375685626268	0.00696671020861	0.00014977106423	0.000380217810489	0.00645897797939	0.000635614261595	0.0080755077007	0.000166855151189	0.0	0.0	0.0	0.00612444879961	0.00426824263318	0.00220563662694	0.00044167660439	0.00561749448282	0.00436991110779	0.00372699743769	0.000631956912029	0.0010049954184	0.0	0.00788989930211	0.00585224744103	0.00291673688441	2.54504733788e-05	0.00821510502775	0.00586979071328	0.00393941901846	0.000296458461609	0.000524890297928	0.000223713646532	0.0	0.000356658820173	0.00481723846194	0.000130314989947	0.0043610299515	0.000130599451482	0.000641212474497	9.27486049064e-05	0.000177286104315	0.000309039402524	0.0	0.000176863091888	0.0	3.53857041755e-05	0.0	0.000297070881112	0.0	0.0	0.00052905387532	0.000246857707103	0.00525349812255	0.0	0.0	0.000629791300193	0.0	7.15128544356e-05	0.0	0.0	0.0	9.49693384707e-05	0.0	2.56101621123e-05	0.00759075907591	0.00185829744558	0.000761711311413	0.000207139404819	3.99106002554e-05	0.000132358293902	0.0	0.0	0.000480961923848	9.05879155721e-05	8.30461321264e-05	0.0	9.28591326957e-05	0.0	0.000143853844494	0.0	0.00210966986963	0.000460642189405	0.00734711973905	0.00585365853659	0.00826556681751	0.00444571335345	0.000198438946951	0.000133945656334	0.00218335194145	0.000114086877157	0.00011644929465	0.0	0.0	0.0	0.000104310637077	0.000147582415555	0.0	0.0	0.0	0.000165981225679	0.0	1.23087527541e-05	0.000915077243285	3.97109046144e-05	0.0	0.000487626478118	1.99736348021e-05	0.00597041725585	0.000618483831066	0.0075939119171	0.0	0.0	0.000140995995714	0.00047085009845	0.0122324159021	0.0051797825885	0.000527983104541	5.21421743287e-05	6.63804929858e-05	0.000143011504481	0.0	0.000146188144142	0.00145240268902	0.00346561927951	0.00516812052684	0.000885400464237	0.000248112572218	0.00053668799107	0.00141285343412	0.00684189801142	4.72612127227e-05	0.0	0.00898234864046	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	3.81075776918e-05	8.50303983674e-05	0.00215333360419	0.036461309864	0.00195552980372	0.000190388119781	0.0	5.86613480378e-05	0.0249291397739	0.0	2.03272690314e-05	1.70169318472e-05	0.00211809559671	1.76997415838e-05	0.00119135129655	0.0114222285878	0.13697634874	0.13009762901	0.0522081372683	0.113755414983	0.151783544406	0.055495709669	0.160965012271	0.151185770751	0.0424277756186	0.0807820286256	0.013471968807	0.00124078808843	0.0134270573053	0.000212672630362	0.000630956007136	0.00323959744019	0.00092398530638	0.159515866243	0.130099228225	0.00635660079645	0.140798796659	0.00342333861098	0.00923386111187	0.14634842431	0.0127520111232	0.140060651492	0.00587700921411	0.00203212695955	4.48249585369e-05	0.0	0.115664590187	0.0765410818353	0.0504622925253	0.0105339870147	0.117537473847	0.10065735415	0.102689530362	0.0106570915619	0.0285389140138	0.00726901182309	0.144913861821	0.141833555852	0.172398594781	0.00244324544437	0.140912760967	0.13494416987	0.0749979309774	0.00736585254612	0.00827227109534	0.00340044742729	0.00371287128713	0.00624152935302	0.147020736571	0.00495196961799	0.158076541113	0.00635583997214	0.00751967356456	0.00326165927254	0.00375846541148	0.0109451455061	0.00024884464984	0.00373020339256	0.00196903594456	0.00230007077141	3.56499884138e-05	0.00412928524746	0.00161648058344	0.00261739198375	0.0122711107192	0.00633601448232	0.144656417855	0.0	0.0	0.00234542966969	2.59074069276e-05	0.00210962920585	8.31587000632e-05	0.000216986420267	0.000168159078488	0.00397514516742	4.19480682915e-05	0.00235613491433	0.144224422442	0.0531384579081	0.0329757521899	0.0050058689498	0.000478927203065	0.00734588531154	0.00265568981543	0.00085620510869	0.00240480961924	0.00203822810037	0.00091350745339	0.000640666292945	0.0138360107717	8.35596406935e-05	0.00280514996763	0.0	0.0424571061263	0.0126270153096	0.127181176173	0.0975609756098	0.146141900579	0.0803899176116	0.00257970631036	0.00346345197091	0.076293263863	0.0299050226748	0.285700026617	0.0468917470525	0.000150476508945	0.0	0.000130388296347	0.00289630490527	0.0	0.0	0.0	0.00527451450491	0.000153877718506	1.23087527541e-05	0.0245097159672	0.00140973711381	0.000937669644179	0.01074519775	1.99736348021e-05	0.145938545104	0.0107203864051	0.143345207254	0.000823968724251	2.06172814053e-05	0.00214313913485	0.0106583340467	0.14963472647	0.147867694881	0.00747976064766	0.00152950378031	0.0027879807054	0.00433801563592	0.000193221779959	0.00464147357649	0.0271391816748	0.0577425489185	0.158567334346	0.0234272176889	0.00226845780314	0.0161221072517	0.034332338449	0.165583776334	0.00121303779322	2.33508464682e-05	0.134143369425	0.000104737632231
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	5.71613665377e-05	0.0	2.03144679641e-05	0.0	0.000651843267908	0.0	0.0	1.95537826793e-05	0.0	0.0	8.13090761256e-05	0.0	0.0	1.76997415838e-05	0.0	0.0	0.000958417066007	0.0	0.0	0.0	0.0	0.000427175810705	0.0	0.0	0.0	0.0	0.0	1.87998195217e-05	0.000521705703067	0.000239256709157	0.0	0.000132770386893	0.00083384039844	1.93963845139e-05	0.0	0.0	0.0	0.000577688390603	0.000190108905244	0.0	0.00405204091767	0.0	0.0	0.000354815818334	0.00034365801545	0.000529848110208	0.0	0.00870064844455	0.00545839367272	2.20838302195e-05	0.000343928233642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00695191591492	0.00417322295957	2.09956119171e-05	0.0	0.0	0.0	0.000362587841221	0.00403976468836	0.0	0.0	0.0	0.000200955310631	0.0	0.0012361576101	0.0	0.00424471420532	0.0	0.0226822363765	0.000142599953655	2.97070881112e-05	0.0	0.00062504883194	0.0	0.0	0.0	0.00042838423546	0.0	4.3433882772e-05	0.0	3.57564272178e-05	0.0032930845225	0.000415890638844	0.000420397696221	5.42681934118e-05	0.0	0.0	0.0001414427157	0.00135685210312	0.0142186111464	0.0	0.0	0.0018861056881	0.0	0.0	0.000400801603206	0.0	4.15230660632e-05	0.0	0.00422509053765	0.0	0.0	0.0	0.0	0.0	3.16686195649e-05	0.0	1.66981147828e-05	0.0021004975936	0.0	0.0	0.000545837985362	0.0	0.0	0.0	0.0006687844842	0.0	0.15490129606	0.00092239009722	0.0	0.0	0.0	0.000848348486804	0.0	0.0	0.00111244684478	0.0	0.0	0.0	5.99209044062e-05	0.000448903553072	0.0	0.0	3.50624989043e-05	0.0	0.0	0.0328096909511	2.12368331634e-05	0.0	0.023407250968	0.0	0.0	0.0	0.0	1.82735180177e-05	0.0	0.00504736346349	0.0	0.0422120653761	0.0	2.14675196428e-05	0.0	0.000935223469187	0.0	0.0	0.0	3.49125440771e-05
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95537826793e-05	0.0	0.0	6.09818070942e-05	0.00011911852293	0.0	0.0	7.60436997795e-05	0.0	0.0	0.0	0.0	0.0	4.05044149812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518389536507	0.000130542622166	0.00154013648796	0.0	0.0	0.0	0.0	0.0	8.55834652745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000194241486993	0.000300247262451	0.0	0.0	6.68374735435e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.75784556999e-05	0.000699516845342	0.0	0.0	0.0	0.0	0.0	1.65521807498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53857041755e-05	0.000409974866758	0.0	0.0	0.000234393311977	0.0	0.0	0.0	5.03981453483e-05	0.0	0.0	7.77222207829e-05	0.0	0.000482320460367	0.000235068621955	0.000798755622819	0.00449069300483	0.0	0.0	0.0	0.000117987139402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64295663479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143902741595	0.000270956333248	0.0	0.0	0.000852700217355	0.0	0.000678019141002	7.37912077776e-05	0.0	0.0	0.0	0.000202865942497	0.0	0.0	0.0	0.0	0.0	0.0	0.000559261774458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12368331634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106634439369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.000266753043843	0.000488924790613	0.0287043432333	0.012877662209	0.0161693343956	0.00195827780347	0.000499991379459	0.0011341193954	0.00331250213434	0.00188757597493	0.00357759934953	0.0187356419638	0.00244757713398	0.0006548904386	0.0125472104636	0.00512030936694	0.152017313341	0.0788423988842	0.0210074121898	0.0895760453862	0.120136094834	0.581256268341	0.0808647024903	0.0653557312253	0.0181532581941	0.0951903329035	0.00729835786948	0.0749172807941	0.0376177270106	0.296319434291	0.127627170271	0.216521946945	0.010456809321	0.066122274808	0.073988029611	0.00338117063641	0.0899998680547	0.240061620095	0.0106460986937	0.0873013488749	0.0214122554375	0.0687951478806	0.0231001687091	0.00154828720728	0.300626055254	0.288873189686	0.0838874501295	0.270992366412	0.410493483346	0.00410759242083	0.138201828552	0.0720475087772	0.0723897579243	0.0042513464991	0.0109810528805	0.0154721938403	0.0796961168681	0.0643524699599	0.0864391179788	0.000572635651023	0.0728722109014	0.07812557203	0.0387983116776	0.0474561583544	0.00512292930777	0.00089485458613	0.011448019802	0.010271774021	0.0764369701469	0.246667659543	0.0677614818866	0.00330851943755	0.00833576216846	0.0136185868204	0.00113463106762	0.0156064898275	0.000319943121223	0.0172039553019	3.86085479325e-05	0.27144373673	0.494786189195	0.00142594022934	0.000375925717078	0.0970583639347	0.00584898451048	0.00355886527741	0.0683628281332	0.418556597117	0.00147353307893	0.000694942124351	0.070545869064	0.00064361568992	0.323171340186	0.286331663743	0.34594526422	0.221373527975	0.120349007928	0.0313468384255	0.0758132956153	0.466506400802	0.734511870001	0.00265828902852	0.000319284802043	0.00334204692102	8.85229938477e-05	0.000190267801931	0.0141883767535	0.00045293957786	0.00107959971764	0.000880916152799	0.0767945027393	0.00505535826196	0.0016902826728	0.000944992637848	0.0205363176372	0.00390191031026	0.0699876492384	0.060487804878	0.0920066124535	0.265927073986	0.00138907262865	0.00162648296977	0.182632427738	0.00315164998146	0.000482432792121	0.430198285102	0.212907540545	0.159669448943	0.417764101494	0.0809858505359	0.297752808989	0.413793103448	0.2	0.281153753942	5.12925728355e-05	0.000123087527541	0.0140491270881	0.00226352156302	0.00148053101712	0.00485884954982	0.399672432389	0.0803537359998	0.0170377569653	0.0830634715026	0.000701249978086	2.06172814053e-05	0.00129716316057	0.103801044431	0.0940579340809	0.0799266003902	0.0711017247448	0.0017554532024	0.00103996105678	0.00158901671646	3.86443559918e-05	0.00385571230173	0.0119719478795	0.580162439796	0.0815779994675	0.021273540884	0.00290646156027	0.00568889270534	0.0179255779454	0.0755316007088	0.000645903240544	2.33508464682e-05	0.0901020088431	0.000104737632231
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76086809546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0	0.00034012159347	0.000629748506887	0.00979159522993	0.000995871659303	0.000625560964996	0.0	0.0	0.000819588156951	1.88757597493e-05	0.000894399837382	0.0	0.0	0.0	0.000912524397354	0.000429676310513	0.00153037563766	0.00320781032078	0.000484213401537	0.00300882710119	0.00166068101423	0.00169013038149	0.00484115383068	0.00326086956522	0.00106879129421	0.00359809587493	0.0	0.0577154459317	0.000466789313271	0.00626055055627	0.0748009225012	0.00169946095223	0.0371397020711	0.00197843122042	0.00222475980469	4.50822751522e-05	0.0037340511156	0.00147631477599	0.000135792075174	0.00337969777991	0.000158903565399	0.00144813956658	0.0127551493354	0.0	0.0100258490594	0.00586365241964	0.00276475117239	0.000123122383649	0.00142586610226	0.000110419151098	0.00384053194233	0.00119518936281	0.000824239817951	0.000129263913824	0.000694629186249	0.00137206247263	0.00200094353435	0.00347129506008	0.00366860683683	2.54504733788e-05	0.00331936380996	0.00308743669534	0.00271455764297	0.0093042347951	0.00422011799534	0.0	0.0	0.000463656466224	0.00229638966107	0.000148931417082	0.000892355963672	0.000239432327718	0.000233168172544	0.00579678780665	5.31858312945e-05	0.0310069533866	0.00117312477782	6.43138515958e-05	0.0	0.0	0.00443842355751	0.0	0.0	0.00371122743964	0.000308614760603	0.000699430170126	0.00355284648672	0.00405705070053	0.0	8.68677655439e-05	0.0615559988601	0.0	0.00024947610019	0.0108854854167	0.0130743683525	0.000624084224236	0.0441713159109	0.0140087586754	0.0035360678925	0.0014600908501	0.000920401167957	0.000172616170683	0.0	0.0	4.42614969238e-05	0.0	0.000120240480962	0.0	0.0	0.0	0.00065001392887	0.000104449550867	1.79817305617e-05	0.0	0.00173058856493	0.000108386397507	0.00329353643475	0.00292682926829	0.0027217927096	0.00093808630394	0.0	0.000133945656334	0.00176156804367	0.0	0.0	0.0029474812433	0.0592877445243	0.722685934969	2.60776592693e-05	0.127216042209	0.0	0.0	0.0	0.00199177470815	0.0	7.38525165245e-05	0.000843306479106	0.0	4.93510339042e-05	0.000104491388168	0.0537091039827	0.00255875025251	0.000147258055016	0.00293069948187	1.75312494521e-05	0.0	0.00081777677514	0.000107011386011	0.00225110431532	0.00357706959026	0.0	3.47614495524e-05	0.000177014647962	1.58901671646e-05	0.0	0.000164461662159	0.000248983318118	0.000639806636217	0.00353937951232	0.000478594845534	0.0	0.000300545274999	0.000618123377426	0.00172278007482	1.57537375742e-05	0.0	0.00403857535773	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	0.000914151058384	0.00373376004877	0.00135800680814	0.000217586422607	1.72410820503e-05	5.86613480378e-05	0.00252706348393	9.43787987466e-05	0.0241081410712	0.0	0.0	0.0	0.00917593977339	0.000823546261816	0.0465914360798	0.0528451882845	0.014874042437	0.0433017346069	0.0365349823131	0.0147282790387	0.0527028658021	0.0412252964427	0.0110765643218	0.0403591727564	0.000824814416756	0.0656301699504	0.0101046157226	0.0159371552377	0.195248248553	0.00339892190446	0.00351565140964	0.0505469780433	0.0345133091825	0.00291532045984	0.0451516710868	0.0353031794257	0.00423671274544	0.055682398534	0.00770682292184	0.0410760528826	0.00307755056638	0.0040642539191	0.0246537271953	0.0120628753091	0.0385665290124	0.0811376508249	0.0385652222346	0.00406342476039	0.0513886102433	0.042877418391	0.0352272930889	0.00318850987433	0.00929620762023	0.000116771274267	0.053748922256	0.0385847797063	0.0369712604192	0.00146340221928	0.0475604598408	0.0339618036488	0.0716709426467	0.00371713301863	0.00459803900985	0.0	0.0	0.00078464940438	0.0310098934682	0.00351850472857	0.0571683530275	0.0040703495712	0.00151559312154	0.00995501692662	0.00239336240825	0.00280710790626	0.000177746178457	0.00228314173165	0.00123547353384	0.00605095541401	0.0168267945313	0.000623848850336	0.0	0.00447300570357	0.00313023542897	0.00285943510728	0.0352253784371	0.00511541175285	0.00154909887785	0.00149846895563	0.240731625172	3.57564272178e-05	0.0370887802282	0.0290761803157	0.0334636566192	0.0411759917512	0.0709761315491	0.00430250723487	0.0371522866572	0.0250722671229	0.0126317125809	0.00362493958434	0.0	0.0	0.0	0.0	0.000761523046092	0.000317057704502	0.0	0.0	0.0	0.0244203049927	0.00208588074516	0.0	0.0161521599393	0.00390191031026	0.0362922380213	0.0234146341463	0.0400921735936	0.106391222775	0.00125677999735	0.00200918484501	0.055104825704	0.00108382533299	0.00129757785467	0.00174169346195	0.0518976759739	0.0503301357917	0.0892638276788	0.0214916892652	0.0	0.0	0.0	0.0619109971783	0.000102585145671	2.46175055082e-05	0.00640554070299	0.00160829163688	0.00046883482209	0.00325664826457	0.0307194503256	0.0404013197764	0.00586087058962	0.0520401554404	0.000315562490139	4.12345628105e-05	0.00135356155885	0.00567160345861	0.0442575603126	0.0547012914615	0.00413586765224	0.00260710871643	0.00294286852237	0.00189092989258	0.000115933067975	0.0035085154594	0.0103328077019	0.0196562816571	0.0339999686781	0.00801646366269	0.000708893063481	0.00525954231248	0.014887943062	0.0453337271116	0.000645903240544	0.0	0.042788009609	0.0
k__Bacteria;p__GN02;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101391599706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51508241579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BB34;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42068316069e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__	0.0	0.0	0.000142201275749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000322257232885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101247004242	0.000378302519983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.72905040887e-05	0.0	5.15065670873e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265111346766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__GKS2-174;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199955010123	0.0	0.0	0.0	0.0	0.0	9.01449079395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
