Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125523012552	0.0	0.0	0.0006480706397	0.0	0.000201155976344	0.000434782608696	0.000145744267392	6.36831128306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.75855380557e-05	0.000118128839187	0.0	0.0	0.0	5.43168300698e-05	0.000675939555983	0.0	0.000357775657626	0.0	0.0	0.0	0.0	0.00010499055085	0.000205203972749	0.0	0.0	0.0	3.7349667588e-05	7.16730276479e-05	0.0	4.43380331648e-05	0.0	0.000309088838639	2.22518914108e-05	0.0	0.0	0.000115344688377	0.000109829763866	0.0	0.0	0.0	0.0	0.0	0.0	0.000172660876772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17144267758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71475719e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59271834259e-05	0.0	0.000570035152168	0.0	5.00943443485e-05	0.000142752263643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60776592693e-05	1.84478019444e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.38280731344e-05	0.0	0.0	5.2245694084e-05	0.0	0.000134671065921	0.0	0.000275259067358	0.0	0.0	0.0	0.0	0.000424736663269	0.0	0.0	0.0	0.0	0.0	0.0	1.82735180177e-05	0.0	8.88620328079e-05	0.0	0.0	0.0	0.0	0.0	4.92222878519e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	0.0	0.0	2.03144679641e-05	0.0	0.0	0.0	0.0	0.0	0.000375644571936	0.0	0.0	0.0	0.000470687910381	0.0	2.53478999265e-05	0.000143225436838	0.000170041737517	6.97350069735e-05	0.000384887575581	0.000271881966975	0.000175519131585	0.000204301474685	0.000831444702222	0.000217391304348	0.000129550459904	0.000175128560284	0.000474893149041	0.0	5.49163897965e-05	0.0	0.0	0.0	2.25362269849e-05	0.000174567460625	0.000275633958104	0.0	0.000910422356806	2.13958663186e-05	2.71584150349e-05	0.000600835160874	0.0	8.51846803871e-05	0.0	0.0	0.0	0.0	6.99937005669e-05	0.000287285561848	6.68374735435e-05	0.000154586811537	0.000229285489095	0.000149398670352	0.000430038165887	0.000344703770197	0.000192131477048	0.0	4.88035008378e-05	0.000111259457054	5.18531001672e-05	1.27252366894e-05	0.000205057223782	0.00133016047349	3.31043614996e-05	4.56089940936e-05	4.19912238342e-05	0.000223713646532	0.0	0.000356658820173	6.90643507088e-05	0.0	2.87856762475e-05	2.17665752471e-05	0.0	1.54581008177e-05	5.31858312945e-05	5.15065670873e-05	0.0	8.03923144947e-05	0.0	3.53857041755e-05	0.0	0.0	0.0	0.0	2.93918819622e-05	0.0	0.000269410160131	0.0	0.0	2.1716941386e-05	0.0	7.15128544356e-05	0.0	0.0	0.0	1.3567048353e-05	0.0	2.56101621123e-05	9.42951438001e-05	0.000132735531827	6.34759426177e-05	0.000207139404819	3.99106002554e-05	0.000132358293902	0.0	0.0	4.00801603206e-05	0.0	0.0	0.0	9.28591326957e-05	0.0	3.59634611235e-05	0.0	0.000181299754421	0.000135482996884	0.000221680336954	0.0	0.000217075492177	4.07863610409e-05	3.30731578251e-05	0.0	0.0	0.0	9.98136811286e-05	0.0	0.0	0.0	2.60776592693e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.23087527541e-05	1.79426910448e-05	0.0	0.0	0.000104491388168	1.99736348021e-05	8.97807106143e-05	0.00019143547152	0.000615284974093	0.0	0.0	0.0	0.0	0.000297315664288	0.000371643593794	0.0	0.0	0.0	3.17803343291e-05	0.0	1.82735180177e-05	0.000145240268902	7.10896262463e-05	0.000172270684228	7.178922683e-05	7.08893063481e-05	0.000128805117857	0.000406195362309	7.38334317779e-05	0.0	0.0	3.4815304808e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	0.0	0.0	0.000571493885015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00669346112228	0.00652719665272	0.00120432563972	0.00355259103515	0.00530607836254	0.0018015675495	0.00775121028846	0.00612648221344	0.00249384635315	0.00318415564153	0.000124971881327	1.87998195217e-05	2.74581948983e-05	0.0	0.0	0.0	6.76086809546e-05	0.00467452866786	0.00828870688297	0.000375685626268	0.0060562878518	0.000128375197912	0.000298742565384	0.00518220326253	0.000635614261595	0.00763254736268	0.000166855151189	0.0	0.0	0.0	0.00594946454819	0.00377575309858	0.00213879915339	0.000287089792854	0.00538820899372	0.00418316276985	0.00322528624415	0.000287253141831	0.000768525908191	0.0	0.00753200696263	0.00571873609257	0.00286488378424	1.27252366894e-05	0.00789470311559	0.00442980047593	0.00390631465696	0.000250849467515	0.000482899074094	0.0	0.0	0.0	0.00457551323446	0.000130314989947	0.00433224427525	0.000108832876235	0.000641212474497	7.72905040887e-05	0.000124100273021	0.000257532835437	0.0	9.64707773937e-05	0.0	0.0	0.0	0.000297070881112	0.0	0.0	0.000499661993357	0.000185143280327	0.00498408796242	0.0	0.0	0.000608074358807	0.0	0.0	0.0	0.0	0.0	8.14022901178e-05	0.0	0.0	0.00744931636021	0.00172556191375	0.000698235368795	0.0	0.0	0.0	0.0	0.0	0.000440881763527	9.05879155721e-05	8.30461321264e-05	0.0	0.0	0.0	0.00010789038337	0.0	0.00186244293178	0.000325159192521	0.00655540424993	0.00585365853659	0.00799839698098	0.00426217472877	0.000165365789126	0.000133945656334	0.00218335194145	0.000114086877157	1.66356135214e-05	0.0	0.0	0.0	5.21553185386e-05	0.000129134613611	0.0	0.0	0.0	0.000165981225679	0.0	0.0	0.000843306479106	3.97109046144e-05	0.0	0.000330889395866	0.0	0.00574596547932	0.000427048359545	0.00670336787565	0.0	0.0	0.000140995995714	0.00047085009845	0.0115103635746	0.0048081389947	0.000527983104541	5.21421743287e-05	6.63804929858e-05	0.000111231170152	0.0	0.000109641108106	0.00130716242012	0.00330566762045	0.00499584984261	0.000813611237407	0.00017722326587	0.000407882873213	0.00100665807181	0.00671884229179	4.72612127227e-05	0.0	0.00894753333565	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.0	0.0	4.06289359282e-05	0.000723892254353	3.62135148838e-05	0.0	0.0	0.0	0.000239046545777	0.0	0.0	0.0	7.06031865572e-05	0.0	0.0	3.58063592094e-05	0.00225691760705	0.00302649930265	0.00189960642141	0.00201192655562	0.00179569573083	0.00315738642695	0.00423768590165	0.00444664031621	0.00124692317658	0.000716435019344	2.49943762653e-05	0.0	5.49163897965e-05	0.0	0.0	0.0	2.25362269849e-05	0.0016680890682	0.00206725468578	4.50822751522e-05	0.00199237356345	0.0	0.000869069281117	0.00352990657013	0.000218492402423	0.0137828812866	7.4157844973e-05	6.45119669699e-05	0.0	0.0	0.00227479526843	0.000738734301896	0.00225019494263	0.000198754471976	0.00346794302256	0.00235302905804	0.00091383110251	0.000359066427289	0.00137447902811	5.83856371333e-05	0.00305835271917	0.00445037828215	0.00152966645493	8.90766568258e-05	0.00183269893755	0.00213557874184	0.000976578664239	0.000182435976375	0.000440907850259	0.0	0.0	0.000178329410086	0.00307336360654	7.44657085412e-05	0.00149685516487	6.52997257412e-05	0.0	0.000123664806542	0.0	7.7259850631e-05	0.0	0.000112549240293	0.0	0.0	0.0	0.000118828352445	0.0	1.95327759981e-05	0.000249830996679	2.05714755919e-05	0.00112815504555	0.0	0.0	0.0	0.0	3.57564272178e-05	8.31587000632e-05	0.0	0.0	0.00073262061106	0.0	0.0	0.000565770862801	0.000811161583387	0.000825187254031	0.000172616170683	0.0	9.92687204262e-05	0.0	0.0	4.00801603206e-05	9.05879155721e-05	0.0	4.0041643309e-05	4.64295663479e-05	0.0	5.39451916852e-05	0.0	0.000824089792824	0.000569028586912	0.00386357158691	0.000975609756098	0.00280528328352	0.00093808630394	0.000363804736076	3.82701875239e-05	0.00245627093413	0.000342260631471	0.00435853074261	0.0	0.0	0.0	0.0	0.000313612633055	0.0	0.0	0.0	7.37694336352e-05	0.0	0.0	0.000233254983582	3.97109046144e-05	4.93510339042e-05	0.00064436356037	0.0	0.00143649136983	0.000397596748542	0.00927784974093	0.000227906242878	0.0	0.0	0.000406643266844	0.00138039415562	0.00239245563505	0.00140795494544	6.95228991049e-05	2.21268309953e-05	0.000492595182101	0.0	0.0	0.000165988878745	0.000853075514955	0.00415015739276	0.00035894613415	3.54446531741e-05	0.000171740157142	0.000194267347191	0.00182122465052	3.15074751485e-05	0.0	0.00285485499426	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.000731320846707	0.00106678858536	0.000181067574419	0.0	0.0	0.0	0.000990335689649	0.0	0.0	0.0	0.000423619119343	0.0	7.60436997795e-05	0.000680320824979	0.00395733498222	0.0063040446304	0.0010305054443	0.00425948414928	0.00560311073907	0.00100293451209	0.00463999785434	0.00664031620553	0.00165176836378	0.00152839470793	0.00139968507086	0.0	0.00716658886845	0.0	0.0	0.000424865238057	0.000270434723819	0.00657537435022	0.00442983146952	0.000270493650913	0.00638615102456	4.27917326373e-05	0.0	0.00371015711839	0.000715066044294	0.00458293580482	0.000166855151189	0.0	0.0	0.0	0.00395464408203	0.00110810145284	0.0025621031525	0.000353341283512	0.00406981743143	0.00205423171734	0.00345822358401	0.000244165170557	0.00147793443883	0.0	0.00432724374095	0.0103916332888	0.00755758934937	3.81757100682e-05	0.00243505453241	0.00446641039722	0.00226764876272	0.000456089940936	0.000608872745596	0.0	0.0	0.000855981168414	0.0039366679904	7.44657085412e-05	0.00446177981836	0.000108832876235	0.000466336345089	7.72905040887e-05	0.000106371662589	0.000128766417718	0.0	0.000128627703192	0.0	0.000141542816702	0.0	0.000415899233557	0.000939814292696	7.81311039925e-05	0.000440878229433	0.000288000658287	0.00254255838623	0.0	0.0	0.000304037179404	0.0	0.0	0.0	0.0	0.0	1.3567048353e-05	0.0	0.0	0.0044318717586	0.00129785853342	0.000507807540942	0.0	0.0	0.0	0.0	0.0	0.00060120240481	0.0	0.0	8.00832866181e-05	0.000185718265391	0.0	0.000125872113932	0.0	0.000708717221828	0.00130063677009	0.00709377078253	0.00585365853659	0.00983518960709	0.00454767925606	9.92194734753e-05	0.00019135093762	0.00186081131373	1.42608596446e-05	0.0	0.0	0.0	0.0	0.0	7.37912077776e-05	0.0	0.0	0.0	0.00014753886727	0.0	0.0	0.000233254983582	3.97109046144e-05	2.46755169521e-05	0.000452796015395	0.0	0.00204251116648	0.000515403192555	0.00479274611399	5.25937483564e-05	0.0	0.0	0.00055645920726	0.00439602446483	0.00620180247143	0.00017599436818	3.47614495524e-05	0.0	0.000143011504481	0.0	0.000639573130619	0.00114117354137	0.00312794355484	0.00491754498614	0.000406805618703	0.000106333959522	0.00038641535357	0.000653444713279	0.00831856664698	4.72612127227e-05	0.0	0.00640601608467	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.00251457309407	0.0	0.0	0.0	0.0	0.000478093091555	0.0	2.03272690314e-05	0.0	0.0	0.0	0.0	0.0	0.0212552171897	0.0228172942817	0.00418410041841	0.0191223650106	0.0277320227905	0.00536755692582	0.0225160589521	0.0225494071146	0.00592693354061	0.010507713617	7.4983128796e-05	7.51992780869e-05	0.00016474916939	0.0	4.35142073887e-05	0.0	0.0	0.0171851966793	0.0207709875571	0.000856563227891	0.0221404161554	0.000791647053789	0.0011678118465	0.0204734581068	0.000913695501043	0.00551996728908	0.000482025992325	0.0	2.98833056913e-05	0.0	0.0146636802688	0.0113272592957	0.00349782778211	0.00130294598295	0.0141583789516	0.0136326286696	0.0174344639753	0.00117773788151	0.00379829150779	0.000467085097066	0.0197003465049	0.0205607476636	0.0110058205105	0.000509009467576	0.0177118177041	0.0195008847398	0.0101630389804	0.000729743905498	0.000986793760104	0.0	0.0	0.000570654112276	0.0142099901583	0.000670191376871	0.0139466601419	0.000348265203953	0.000524628388225	0.000401910621261	0.000549586923377	0.00103013134175	0.0	0.000257255406383	0.0	0.0	0.0	0.0	0.000300740573663	0.000175794983983	0.00102871586868	0.000761144596902	0.0278839515735	0.0	0.0	0.000173735531088	0.0	0.0010011799621	0.0	0.0	0.0	0.0	0.0	0.0	0.0198962753418	0.00761017049142	0.00434810206932	0.000552371746185	0.0	0.000330895734754	0.0	0.0	0.000280561122244	0.0	0.0	0.0	9.28591326957e-05	0.0	0.000323671150111	0.0	0.00385674023042	0.000460642189405	0.0139975298477	0.0126829268293	0.0171155676524	0.00766783587568	0.000429951051726	0.000440107156525	0.00851011040814	8.55651578677e-05	9.98136811286e-05	0.0	0.0	0.0	0.0	0.00029516483111	0.0	0.0	0.0	0.000553270752264	1.70975242785e-05	1.23087527541e-05	0.0046471569806	9.9277261536e-05	0.0	0.000783685411261	0.0	0.0227145197854	1.47258055016e-05	0.0140544041451	7.01249978086e-05	0.0	0.000366589588856	0.00143395257255	0.0180937818552	0.0223682988014	0.000615980288631	5.21421743287e-05	0.000243395140948	0.000158901671646	0.0	0.000347196842336	0.00367250394224	0.007215597064	0.0308051305342	0.00122041685611	0.00017722326587	0.00143832381607	0.00314359889091	0.0235774758811	0.000126029900594	0.0	0.0116631271107	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	1.90537888459e-05	2.12575995919e-05	0.000264088083533	0.000152398369337	0.000235387846744	0.0	0.0	0.0	3.41495065396e-05	0.0	0.0	0.0	0.0	0.0	2.53478999265e-05	0.000286450873675	0.00159220899675	0.000599721059972	0.0105657847361	0.000199380109115	0.00160667512759	0.000278592920025	0.00258820689563	0.00104743083004	0.00204041974349	0.000891563579628	0.000674848159164	0.0	0.00109832779593	0.0	0.0	0.000663851934465	9.01449079395e-05	0.000426720459306	0.000295322097968	1.50274250507e-05	0.000369446753487	0.0	0.000135792075174	0.000826148346201	1.98629456748e-05	0.00127777020581	0.000537644376054	9.67679504548e-05	0.0	0.0	0.00080492755652	0.00102601986374	0.000133674947087	0.0	0.000229285489095	0.000933741689699	0.00335071404254	0.00166606822262	0.000280807543377	0.000116771274267	0.001805729531	0.000333778371162	0.0214412569191	0.000941667515016	0.000115344688377	0.00179388614314	0.000331043614996	0.000136826982281	0.0	0.0	0.0	3.56658820173e-05	8.6330438386e-05	5.58492814059e-05	0.00057571352495	0.0007400635584	0.000408044301953	0.0	7.09144417261e-05	0.0	0.0	3.21569257979e-05	0.00046330257519	3.53857041755e-05	0.0	0.000505020497891	3.75925717078e-05	9.76638799906e-05	0.000249830996679	0.000185143280327	0.000959773695465	0.0	0.0	0.0	2.59074069276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001414427157	0.000250722671229	0.0	0.0	0.0	3.30895734754e-05	0.0	0.000237834752414	0.0	4.5293957786e-05	0.0	0.0	4.64295663479e-05	0.0	1.79817305617e-05	0.0	0.000593344650833	0.000189676195637	0.000126674478259	0.0	0.00913386878621	0.00452728607554	0.0	0.0	0.00369681180995	0.0286072844471	0.0	0.0	0.0	0.0	0.0	1.84478019444e-05	0.0	0.0	0.0	1.84423584088e-05	0.0	0.0	7.17707641792e-05	0.0	0.0	3.48304627227e-05	0.0	2.24451776536e-05	0.00113388702362	0.000194300518135	7.01249978086e-05	0.0	0.0	0.000128413663214	0.000870710159701	0.000371643593794	0.0	1.73807247762e-05	0.000154887816967	1.58901671646e-05	7.72887119836e-05	0.0	0.000248983318118	0.000177724065616	0.000877014392433	0.000693962526024	0.000248112572218	0.000472285432141	0.000123624675485	0.000492222878519	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	2.12575995919e-05	0.0	0.0163828247038	3.62135148838e-05	0.000190388119781	0.0	0.0	0.000580541611174	0.0	0.0	1.70169318472e-05	0.000423619119343	0.0	0.000177435299485	0.000537095388141	0.000247333436389	0.0	7.44943694672e-05	1.8125464465e-05	0.0	0.00014858289068	8.04623905376e-05	0.000237154150198	0.0	0.0	0.000674848159164	9.39990976087e-05	0.00104341140613	3.98761181928e-05	6.52713110831e-05	0.000504527470193	4.50724539698e-05	0.00176507099077	0.000630020475665	1.50274250507e-05	0.000435419388038	0.0	0.0	0.000480668128699	0.0	0.0	0.0	0.0	0.0	0.0	0.000384965353118	0.000123122383649	6.68374735435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000496277915633	0.0	0.0	0.0	0.0	0.000192241147295	7.32198425773e-05	0.0	2.28044970468e-05	2.09956119171e-05	0.00120805369128	0.0	0.000499322348242	0.000276257402835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53857041755e-05	1.78249942069e-05	0.000653555938447	0.0	0.000781311039925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001414427157	7.37419621261e-05	0.0	0.000863080853414	0.0	0.00109195592469	0.0	0.0	0.000280561122244	4.5293957786e-05	0.000166092264253	0.000520541363018	9.28591326957e-05	0.0	0.0	0.0	9.88907751389e-05	5.41931987536e-05	0.0	0.000975609756098	0.00101858500175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21553185386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000987587816758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088265353526	0.0	0.0	0.0	0.0	0.0	0.0	0.000145240268902	0.0	0.0	0.00134006556749	0.0	0.0	0.0	0.0	0.0	0.0	0.000313337743272	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000443943585015	0.0	0.0	0.0	0.0	0.0	0.0	3.58063592094e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199955010123	7.51992780869e-05	0.000192207364288	0.0	0.000108785518472	0.000265540773786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203082945926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212314225053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.40795392441e-05	0.0	0.0	0.0	0.0001414427157	0.0	0.0	0.0	0.0	0.0	0.0	0.000570803405794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000249534202821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	1.90537888459e-05	4.25151991837e-05	0.00111729573802	0.0156208328571	0.00146664735279	0.0	0.0	5.86613480378e-05	0.0221630297442	0.0	0.0	0.0	0.00120025417147	1.76997415838e-05	0.000912524397354	0.00984674878258	0.107667336528	0.097350069735	0.0344536458786	0.0881441336934	0.115046040018	0.0455406559935	0.126902600276	0.116264822134	0.0315617307941	0.0671379217016	0.0104226549026	0.000996390434652	0.00370685631127	0.000172796512169	0.000413384970193	0.00138081202369	0.000495796993667	0.131895414695	0.101905811939	0.0051544067924	0.109474989774	0.00258889982455	0.00706118790907	0.11732808604	0.0108848942298	0.114897096906	0.00461632584957	0.00187084704213	1.49416528456e-05	0.0	0.093581577658	0.0622178445375	0.0419516542275	0.00867894527627	0.0956120489525	0.0816837230149	0.0775322976581	0.00721005385996	0.0216074014957	0.00613049189899	0.116022189325	0.106097018247	0.130864261547	0.000865316094879	0.118625603958	0.106974190005	0.0612596209551	0.00583795124399	0.00621470112746	0.00219239373602	0.00371287128713	0.00410157643199	0.125438126975	0.00407699754263	0.11728723787	0.00509337860781	0.00612066452929	0.00265879334065	0.00303159238379	0.00970898789596	0.00024884464984	0.00319961411689	0.00150573336937	0.0018754423213	1.78249942069e-05	0.00243598122512	0.00033833314537	0.00146495819986	0.0103018546278	0.00508115447121	0.112141979154	0.0	0.0	0.00186765695919	0.0	0.00107269281653	0.0	0.000216986420267	8.40795392441e-05	0.003228957508	4.19480682915e-05	0.00235613491433	0.117633191891	0.0430948026665	0.0272946553256	0.00341780017952	0.000478927203065	0.00579067535819	0.00265568981543	4.75669504828e-05	0.00120240480962	0.00185705226923	0.000747415189138	0.0	0.0133717151082	8.35596406935e-05	0.00228367978134	0.0	0.0363753234552	0.0100528383688	0.102099629477	0.0770731707317	0.106233406248	0.0627090301003	0.00168673104908	0.00279372368925	0.0597692593971	0.000855651578677	0.28099214799	0.0468917470525	0.000150476508945	0.0	7.82329778079e-05	0.00219528843138	0.0	0.0	0.0	0.00448149309334	0.000136780194228	0.0	0.0193242782553	0.00123103804305	0.000863643093323	0.0088295223002	1.99736348021e-05	0.118734989787	0.00865877363492	0.115025906736	0.000403218737399	2.06172814053e-05	0.00177654954599	0.00813286533687	0.124893815834	0.115650840844	0.00527983104541	0.00135569653255	0.00236757091649	0.00352761711053	0.000115933067975	0.00365470360354	0.0217652917255	0.0463682087191	0.117817487041	0.0194070209864	0.00170134335236	0.0136533424928	0.0302174028222	0.131374286277	0.00100823920475	2.33508464682e-05	0.112906033492	0.000104737632231
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	5.71613665377e-05	0.0	2.03144679641e-05	0.0	0.000651843267908	0.0	0.0	1.95537826793e-05	0.0	0.0	8.13090761256e-05	0.0	0.0	1.76997415838e-05	0.0	0.0	0.000958417066007	0.0	0.0	0.0	0.0	0.000427175810705	0.0	0.0	0.0	0.0	0.0	1.87998195217e-05	0.000521705703067	0.000239256709157	0.0	0.000132770386893	0.00083384039844	1.93963845139e-05	0.0	0.0	0.0	0.000577688390603	0.000190108905244	0.0	0.00405204091767	0.0	0.0	0.000354815818334	0.00034365801545	0.000529848110208	0.0	0.00870064844455	0.00545839367272	2.20838302195e-05	0.000343928233642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00695191591492	0.00417322295957	2.09956119171e-05	0.0	0.0	0.0	0.000362587841221	0.00403976468836	0.0	0.0	0.0	0.000200955310631	0.0	0.0012361576101	0.0	0.00424471420532	0.0	0.0226822363765	0.000142599953655	2.97070881112e-05	0.0	0.00062504883194	0.0	0.0	0.0	0.00042838423546	0.0	4.3433882772e-05	0.0	3.57564272178e-05	0.0032930845225	0.000415890638844	0.000420397696221	5.42681934118e-05	0.0	0.0	0.0001414427157	0.00135685210312	0.0142186111464	0.0	0.0	0.0018861056881	0.0	0.0	0.000400801603206	0.0	4.15230660632e-05	0.0	0.00422509053765	0.0	0.0	0.0	0.0	0.0	3.16686195649e-05	0.0	1.66981147828e-05	0.0021004975936	0.0	0.0	0.000545837985362	0.0	0.0	0.0	0.0006687844842	0.0	0.15490129606	0.00092239009722	0.0	0.0	0.0	0.000848348486804	0.0	0.0	0.00111244684478	0.0	0.0	0.0	5.99209044062e-05	0.000448903553072	0.0	0.0	3.50624989043e-05	0.0	0.0	0.0328096909511	2.12368331634e-05	0.0	0.023407250968	0.0	0.0	0.0	0.0	1.82735180177e-05	0.0	0.00504736346349	0.0	0.0422120653761	0.0	2.14675196428e-05	0.0	0.000935223469187	0.0	0.0	0.0	3.49125440771e-05
