Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	5.71613665377e-05	0.0	2.03144679641e-05	0.0	0.000651843267908	0.0	0.0	1.95537826793e-05	0.0	0.0	8.13090761256e-05	0.0	0.0	1.76997415838e-05	0.0	0.0	0.000958417066007	0.0	0.0	0.0	0.0	0.000427175810705	0.0	0.0	0.0	0.0	0.0	1.87998195217e-05	0.000521705703067	0.000239256709157	0.0	0.000132770386893	0.00083384039844	1.93963845139e-05	0.0	0.0	0.0	0.000577688390603	0.000190108905244	0.0	0.00405204091767	0.0	0.0	0.000354815818334	0.00034365801545	0.000529848110208	0.0	0.00870064844455	0.00545839367272	2.20838302195e-05	0.000343928233642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00695191591492	0.00417322295957	2.09956119171e-05	0.0	0.0	0.0	0.000362587841221	0.00403976468836	0.0	0.0	0.0	0.000200955310631	0.0	0.0012361576101	0.0	0.00424471420532	0.0	0.0226822363765	0.000142599953655	2.97070881112e-05	0.0	0.00062504883194	0.0	0.0	0.0	0.00042838423546	0.0	4.3433882772e-05	0.0	3.57564272178e-05	0.0032930845225	0.000415890638844	0.000420397696221	5.42681934118e-05	0.0	0.0	0.0001414427157	0.00135685210312	0.0142186111464	0.0	0.0	0.0018861056881	0.0	0.0	0.000400801603206	0.0	4.15230660632e-05	0.0	0.00422509053765	0.0	0.0	0.0	0.0	0.0	3.16686195649e-05	0.0	1.66981147828e-05	0.0021004975936	0.0	0.0	0.000545837985362	0.0	0.0	0.0	0.0006687844842	0.0	0.15490129606	0.00092239009722	0.0	0.0	0.0	0.000848348486804	0.0	0.0	0.00111244684478	0.0	0.0	0.0	5.99209044062e-05	0.000448903553072	0.0	0.0	3.50624989043e-05	0.0	0.0	0.0328096909511	2.12368331634e-05	0.0	0.023407250968	0.0	0.0	0.0	0.0	1.82735180177e-05	0.0	0.00504736346349	0.0	0.0422120653761	0.0	2.14675196428e-05	0.0	0.000935223469187	0.0	0.0	0.0	3.49125440771e-05
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95537826793e-05	0.0	0.0	6.09818070942e-05	0.00011911852293	0.0	0.0	7.60436997795e-05	0.0	0.0	0.0	0.0	0.0	4.05044149812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518389536507	0.000130542622166	0.00154013648796	0.0	0.0	0.0	0.0	0.0	8.55834652745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000194241486993	0.000300247262451	0.0	0.0	6.68374735435e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.75784556999e-05	0.000699516845342	0.0	0.0	0.0	0.0	0.0	1.65521807498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53857041755e-05	0.000409974866758	0.0	0.0	0.000234393311977	0.0	0.0	0.0	5.03981453483e-05	0.0	0.0	7.77222207829e-05	0.0	0.000482320460367	0.000235068621955	0.000798755622819	0.00449069300483	0.0	0.0	0.0	0.000117987139402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64295663479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143902741595	0.000270956333248	0.0	0.0	0.000852700217355	0.0	0.000678019141002	7.37912077776e-05	0.0	0.0	0.0	0.000202865942497	0.0	0.0	0.0	0.0	0.0	0.0	0.000559261774458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12368331634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106634439369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.0	0.000106287997959	0.00156421403323	0.00300986779441	0.00253494604186	0.000543966056518	6.89643282012e-05	0.0	0.000136598026159	7.55030389973e-05	0.000101636345157	0.000578575682804	2.35343955191e-05	1.76997415838e-05	0.000177435299485	0.0	0.00205595918998	0.000641562064156	9.93258259563e-05	0.00213880480687	0.000931601544568	0.00226588908287	0.000630288725878	0.00167984189723	0.000194325689856	0.00913852669118	2.49943762653e-05	0.009080312829	0.00340481616739	0.0318743104755	0.058439580523	0.00740858758862	0.00105920266829	3.87927690279e-05	0.000472515356749	3.00548501014e-05	0.00150417606777	0.0362659934101	0.000162950490209	0.00208790218404	0.000119177674049	0.000374812593703	0.00085281521719	0.000290303851364	0.0355312504669	0.0629106322854	3.49968502835e-05	0.00254452926209	0.0035869444135	0.0	0.00768106388467	0.000859042354523	0.000627138991919	1.43626570916e-05	0.000147793443883	0.0021894613925	0.00187080086545	8.90075656431e-05	0.000661127027132	0.0	0.0019736757789	0.0012935505522	0.000281387072747	0.000159631479328	0.000167964895337	0.0	0.0	0.000142663528069	0.00184747138146	0.0110953905726	0.000431785143712	8.70663009882e-05	5.82920431361e-05	0.000602865931892	0.0	0.00105588462529	3.55492356914e-05	0.000900393922341	0.0	0.00605095541401	0.0571647564215	0.0	0.0	0.0193374482381	4.40878229433e-05	0.00010285737796	0.000117866945057	0.0215956052817	0.0	2.1716941386e-05	0.00341977771445	0.0	0.0319828360443	0.0254597399779	0.0513305587085	0.0229418787649	0.0193380594824	0.0033293210746	0.0002828854314	0.0149401215268	0.000666497397486	0.0	0.0	0.000264716587803	4.42614969238e-05	0.0	0.000280561122244	0.0	0.0	0.0	0.00715015321757	2.08899101734e-05	0.0	0.0	0.0	8.12897981303e-05	0.00145675649998	0.00390243902439	0.000651226476531	0.00585284280936	0.0	0.0	0.0102964892693	8.55651578677e-05	0.0	0.00763665594855	0.0708911553252	0.0316432041859	0.0231308837719	0.0236316342908	0.0786516853933	0.0	0.0	0.0363498884237	0.0	0.0	0.000125598837314	1.98554523072e-05	9.87020678083e-05	0.000104491388168	0.0474373826549	8.97807106143e-05	0.000368145137539	0.000550518134715	1.75312494521e-05	0.0	2.81991991427e-05	0.00027822960363	0.00186884131838	0.00120784167983	0.00959169306582	6.95228991049e-05	0.0	0.0	0.0	0.0	0.000103743049216	0.00163506140366	0.000313219425869	0.000526454330087	0.0	6.44025589283e-05	0.000282570686823	0.00012305571963	0.0	0.0	0.000104445914424	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0	0.0	0.000162515743713	0.000190497961672	0.00108640544651	5.43966056518e-05	0.0	0.0	0.0	5.6627279248e-05	2.03272690314e-05	0.0	0.0	0.0	0.0	0.0	0.000819292008038	0.00224546722455	0.000310393206114	0.0022294321292	0.0011611265628	0.000650050146726	0.00178358299025	0.00191699604743	0.000599170877057	0.00060498957189	0.0	0.000375996390435	0.000521705703067	0.00348251432217	0.0015447543623	0.00143392017844	2.25362269849e-05	0.00149352160757	0.00165380374862	4.50822751522e-05	0.00186042829434	0.00648294749454	8.14752451047e-05	0.000420584612612	7.94517826994e-05	0.000391849529781	0.000203934073676	0.0	0.0174070255652	0.0329918756623	0.000874921257087	0.000287285561848	0.000445583156957	0.000176670641756	0.000687856467284	0.00138193770075	0.00157680660825	0.0	0.000280807543377	0.00119690556123	0.0023263002066	0.00133511348465	0.00303340635978	5.09009467576e-05	0.00337062811591	0.000878638110928	0.00114210047174	0.000136826982281	0.00014696928342	0.0	0.0	0.0	0.00113956178669	0.0	0.00166956922235	4.35331504941e-05	0.000174876129408	0.000231871512266	0.0	5.15065670873e-05	0.0	0.0	0.0	0.000389242745931	0.0144204203134	0.0	0.0	0.00966872411907	0.000220439114717	0.0	0.000623010995302	0.00491381917145	0.0	0.0	0.0	0.0	0.0031600306024	0.00864329240728	0.00525497120276	0.00324252455636	0.000419480682915	0.000230491459011	0.0004243281471	0.000737419621261	0.000190427827853	0.000552371746185	0.0	0.000363985308229	0.0	0.0	0.0	0.0	0.0	0.0	4.64295663479e-05	0.0	0.00010789038337	0.0	0.000725199017685	0.000298062593145	0.00228014060867	0.000975609756098	0.00402424566266	0.00157027490007	0.0	0.0	0.00223297357648	0.0	0.0	0.0008038585209	0.0232737000502	0.00120426892571	2.60776592693e-05	0.00206615381777	0.00561797752809	0.0	0.0	0.00861258137691	0.0	0.0	0.000251197674627	0.0	0.0	1.74152313613e-05	0.00469380417848	0.00175072385698	1.47258055016e-05	0.00147344559585	0.0	0.0	0.0	0.0	0.00235728848114	0.00264796060578	8.79971840901e-05	3.47614495524e-05	4.42536619905e-05	7.94508358228e-05	1.93221779959e-05	0.000127914626124	0.000186737488588	0.000284358504985	0.00186365558392	0.000191437938213	0.0	0.000107337598214	0.000176606679265	0.00361783815712	0.0	0.0	0.000243707133656	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185500077292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000494524902861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57532835437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175794983983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000798323520607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.343922421e-05	0.0	0.0	1.84478019444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000340083475035	0.000488145048815	1.24157282445e-05	0.0	0.000378041206492	0.0	0.000603467929032	0.0	0.0	0.0	0.0	0.000394796209956	0.0	0.000638017891085	8.70284147774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119533222765	0.0	0.0	0.0	0.0	0.0	0.000257946175231	0.0	0.0	0.0	7.38967219414e-05	0.0	0.000309088838639	0.000244770805518	0.0	0.0	0.0	1.22033070962e-05	0.000215178349748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7259850631e-05	0.0	0.0	0.0	0.0	0.000142599953655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000226697396758	0.0	0.0	0.0	0.0	0.000271233025333	0.000336318156976	5.42681934118e-05	0.000335584546332	0.000307321945348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.75669504828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94453875694e-05	0.0	0.0	0.0	0.0	0.000163145444163	0.0	0.0	2.48108175164e-05	0.0	0.0	0.0	0.00112021401103	0.0	0.0	0.000332060434999	0.0	0.0	0.0	7.37694336352e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000279630887229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12368331634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106634439369	0.000140948741641	0.0	0.0	8.58700785711e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70789224865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6719612105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0	0.0	0.000121886807785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.09818070942e-05	0.0	0.0	0.0	0.000126739499632	0.0	6.18333590972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32920393976e-05	0.0	0.0	0.000135217361909	0.000950422841182	0.0	0.0	0.0	0.0	5.43168300698e-05	0.0	0.00297944185123	0.000289627913316	0.000889894139676	0.0	2.98833056913e-05	3.53232073472e-05	0.0	0.000123122383649	2.22791578478e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000267022696929	0.0	0.0	0.000192241147295	0.000183049606443	0.00195315732848	2.28044970468e-05	0.0	0.0	0.0	0.0	0.0	0.000372328542706	0.0	0.0	0.0	7.72905040887e-05	0.0	0.0	3.55492356914e-05	9.64707773937e-05	0.0	0.0	0.000124774959448	0.0	0.0	9.76638799906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151348834115	1.80822016889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79817305617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48108175164e-05	0.0	0.0	0.0	0.00023407456947	8.30530293592e-05	0.0	0.00223218403527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98554523072e-05	0.0	0.0	3.99472696041e-05	4.48903553072e-05	5.89032220062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035894613415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.0	0.0	0.0	0.0	9.05337872094e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204301474685	0.0	0.0	4.8581422464e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.96622321357e-05	0.000225362269849	0.0	0.000275633958104	0.0	0.0	0.0	0.000787594036012	0.0	3.97258913497e-05	0.0	0.00350395817498	0.0	0.0	0.000123631225715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045152236256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258209844367	0.0	0.0	0.000116584086272	0.000602865931892	0.0	5.15065670873e-05	0.0	0.000884315459442	0.0	0.0	0.0	0.0	0.0	3.90655519962e-05	4.40878229433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00467351894355	0.0	0.0	0.0	0.0	0.0	0.0	7.37419621261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000975609756098	0.0	0.000265111346766	0.0	0.0	0.0	0.0	0.0	0.0	1.6719612105e-05	0.0	0.0	0.00108842031472	0.0	0.0	0.0	0.0	0.0	0.0	0.000251197674627	0.000158843618458	0.0	5.2245694084e-05	0.0	0.0	0.0	0.0	7.01249978086e-05	0.0	0.0	0.0	0.00101936799185	0.0	0.0412706793383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086147072196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81311039925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caldanaerocella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101391599706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloranaerobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98833056913e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99736348021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	1.90537888459e-05	0.000106287997959	0.0	0.000152398369337	0.000669950025349	0.0	0.0	7.8215130717e-05	0.0	3.77515194987e-05	0.000264254497408	3.40338636944e-05	0.0	3.53994831675e-05	7.60436997795e-05	0.0	0.000494666872778	4.18410041841e-05	0.000260730293135	0.000199380109115	0.0	0.00022287433602	1.34103984229e-05	0.000276679841897	0.000129550459904	0.000557227237267	0.0	0.0	2.74581948983e-05	0.000638017891085	2.17571036944e-05	0.000212432619029	0.00117188380321	1.93963845139e-05	0.000787525594582	3.00548501014e-05	0.0	8.55834652745e-05	0.0	0.0011716285637	0.000794517826994	0.0	0.000296631379892	0.0	0.00112062396342	0.000317908866125	0.0	0.0	0.0	2.20838302195e-05	0.00106044538706	0.000672294016583	0.000752566790303	0.0	0.000103455410718	0.0	0.00139903369068	0.000111259457054	0.0	0.0	0.000602355594858	0.000219659527732	0.000231730530497	0.0	4.19912238342e-05	0.0	4.42008486563e-05	0.0	0.0	0.00197334127634	0.00118021272615	0.0	5.82920431361e-05	0.000649240234345	0.0	0.0	0.0	4.82353886968e-05	0.0	0.0	0.00106949965241	0.0	0.0	0.000566450503946	2.93918819622e-05	2.05714755919e-05	0.0	2.51990726741e-05	0.0	6.51508241579e-05	0.0	0.0	0.000548847420417	0.00173589136213	0.00138731239753	0.000352743257177	0.0	0.0	0.0	0.0	0.0	0.000241662638956	0.0	0.0	0.0	0.0	0.000240480961924	0.0	0.0	0.0	0.0	0.0	3.59634611235e-05	2.19765729732e-05	8.24089792824e-05	0.0	0.0	0.0019512195122	0.0	0.000672974957174	0.0	0.0	2.48108175164e-05	0.0	0.0	0.0	0.00023407456947	0.0	0.0	0.000848598889442	0.0	0.0	0.0	0.000258193017723	0.0	0.0	0.0	1.98554523072e-05	2.46755169521e-05	0.0	0.00221707346303	0.0	2.94516110031e-05	0.0	0.0	0.0	0.0	0.0613175241846	0.000785762827047	0.00209049521509	0.0	0.0	0.0	0.0	0.0	0.0	0.000165988878745	0.000284358504985	0.0	0.000119648711383	0.000354446531741	0.0	0.0	0.000812167749557	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum	0.0	0.0	0.0	0.000380995923344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
