Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0277856374851	0.0425042111173	0.000101229943817	0.00345693043519	0.000201908030892	5.57631182736e-05	0.0362270076267	0.0382988198619	0.00241797838043	0.0387861174761	0.0333775419982	0.0367757346814	0.00180128934395	0.0357775808595	0.000295712173484	0.0	0.000535357959799	0.000879765395894	0.0	0.000539824311724	0.0	0.0	0.000295261059987	0.000341930441579	0.0	0.0	0.0121373593843	0.0	9.65950253562e-05	0.000149268583939	0.0	0.0	5.13267977211e-05	0.0	0.000390358153606	0.0	0.000392253003187	0.0	0.0	0.0	5.08517670989e-05	0.0	0.0	0.00388736133498	0.0	0.0	0.000532661856569	0.0	0.0	0.0	0.00180215284204	0.000435582228245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184108527132	0.000597252637866	0.00097148686064	0.0	0.0	0.00132075471698	0.000330844125154	0.00237124158209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012779250284	0.00099729306169	0.000149805253171	0.0014355440712	0.003735401201	4.98454790151e-05	0.0	0.0	0.00110923559199	0.0	0.0	5.06688285367e-05	0.0	4.71942989287e-05	5.21104742053e-05	0.0	5.008263635e-05	0.0	0.0	0.000760673195778	0.000864802536754	0.000293829578844	0.0	0.0	0.000329628932002	0.0	0.0	4.7254512806e-05	4.70854129391e-05	0.0	0.00132050556499	0.00137453787089	0.0	0.0	0.0	0.0	0.0	0.00033814791556	0.0	0.00097900044055	0.0	0.0	0.000394146918264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257003341043	0.000289785076069	0.0	0.0	0.0	0.0	0.0	0.0	0.00057996230245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86168506004e-05	0.000241370987207	0.0	0.000145229220119	0.0	0.0	0.000335731414868	0.0	0.0	0.00109858616737	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8	0.00441401165752	0.00460415496912	0.0	0.0	0.0	0.0	0.0054957379991	0.00428635047874	9.48226815854e-05	0.00424747107808	0.00314986737401	0.0045553024832	0.0	0.00465219317678	0.0	0.0	0.0	0.0	0.0	0.00088334887373	0.0	0.0	0.0	0.000781555295037	0.0	0.0	0.001726860075	0.0	0.0	0.0	0.0	0.000240280647797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000189627382194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000934671389217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000189053785802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000283983339644	0.0	0.0	0.00019140587616	9.45671190127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000101337657073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71831650467e-05	0.0	0.0	0.000141256238817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000342650154193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;Other	0.00384811272707	0.00207748455924	0.0	0.0	0.0	0.0	0.00358905338717	0.00250501002004	0.0	0.00212373553904	0.00232095490716	0.00283317593467	0.000189609404626	0.00415374390784	9.85707244948e-05	0.0	0.0	0.0	0.0	0.000637974186583	0.0	0.0	0.0	0.0	0.0	0.0	0.000148016577857	0.0	0.0	0.0	0.00082444228904	0.0	0.000102653595442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46611132147e-05	0.0	0.0	0.0	0.000378268476051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033739817805	0.000141582896786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146914789422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000284387145701	9.5886470419e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000471970213435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0104691302133	0.0078607523863	0.00136660424153	0.000520907325851	0.000454293069507	0.00111526236547	0.00914087034545	0.00857270095747	0.0012801062014	0.00631531883977	0.00657603890363	0.00677740125549	0.00042662116041	0.00753212228622	0.00182355840315	0.000615501159983	0.0	0.0	0.0	0.00161947293517	0.0	0.0	0.0	0.000488472059398	0.0	0.00222926780937	0.00325636471285	0.000193040876406	0.00207679304516	0.0	9.69932104753e-05	0.000432505166034	0.00810963403993	0.0013655872025	0.0	0.0	0.0	0.0	0.0	0.0	0.00493262140859	0.0	0.000149454491107	0.00104295060207	0.0	0.0	0.000774780882282	0.000528084493519	0.000291828793774	0.0	0.0	0.0	0.0	0.0	0.0	0.00139537121686	0.0	0.00082456225445	0.0	0.0	0.0	0.000796336850488	0.000922912517608	0.0	0.0	0.0	0.0	0.00052167314806	0.00019369522057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000189322226429	0.0	4.99350843903e-05	0.000957029380802	0.0	0.00159505532848	0.0	0.0	0.000916325054256	0.0	0.0	0.00258411025537	9.63994794428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000380336597889	0.000528490439128	0.000293829578844	4.78743776331e-05	0.000377839701507	0.000470898474289	0.0	0.000847537432903	9.45090256119e-05	0.0	0.0	0.000188643652141	0.000236989288084	0.0	0.000148082333778	0.0	0.0	0.0	0.00019322738032	0.0	0.000832150374468	4.89955903969e-05	0.0	0.000197073459132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14006682087e-05	0.00115914030427	0.0	0.0	0.0	0.0	0.0	0.0191027790479	0.0	0.000288558649546	0.0	0.0	0.0	0.0	0.0	0.0	0.000194467402402	0.0	0.0	0.000242048700198	0.0	0.0	0.000191846522782	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.190311810311	0.164851207187	0.0253074859543	0.0527063503339	0.0109535106759	0.00111526236547	0.167900403769	0.152415942997	0.0564669068841	0.16386296317	0.1550066313	0.15560246653	0.0200037921881	0.161220646876	0.00778708723509	0.0546849107523	0.0972404730618	0.110801564027	0.0340959628403	0.074054080581	0.0994864269993	0.0421175782393	0.0854780768663	0.111078546307	0.0374793863375	0.0498365203606	0.0381389382277	0.00506732300565	0.0589229654673	0.000248780973231	0.00261881668283	0.0140804459609	0.0065698301083	0.103101833789	0.064165121499	0.197698795768	0.0862466290758	0.00273986250872	0.0132372980339	0.100406786388	0.0121535723366	0.106713815152	0.0161909032033	0.028349293638	5.10699147132e-05	0.000107933081489	0.107936661663	0.0515122419587	0.0365758754864	0.00903746173655	0.0752520578637	0.0890039686381	0.0702457134483	0.012928279998	0.0276697356112	0.010778039744	0.124950806769	0.128583208032	0.110244233379	0.00322344322344	0.0847868217054	0.127463667131	0.0475057074853	0.0059331175836	0.0114797159257	0.0199528301887	0.0202760185273	0.0348098264251	0.109147256791	0.00878145041934	0.0898642095053	0.0065840811549	0.00291956595786	0.00625093019795	0.0159495914148	0.0327797833935	0.0156060090427	0.0217247254828	0.00322932991404	0.000998701687806	0.0189970332089	0.0203319305877	0.0110656963413	0.0211018762753	0.00683147392736	0.0971786833856	0.000379614691089	0.00517915156081	0.0126672071342	0.000289198438328	0.00925008259002	5.21104742053e-05	0.000489931899466	0.00015024790905	0.00270049933761	0.000290810391625	0.00651326423885	0.088353992505	0.040597453477	0.0206338567599	0.0204033438814	0.00937087963835	0.028309899028	0.0127601469065	0.016066534354	0.0126188906677	0.00710956259711	0.0115544236936	0.0266375959807	0.000862978233771	0.00681178735377	0.00014991754535	0.0325793631323	0.0123161135819	0.118834838897	0.106349129827	0.0603553771599	0.00519353258207	0.00340053436969	0.0494161698773	0.0162021409972	0.148637056805	5.24411348262e-05	9.56297217175e-05	0.00381108591828	0.00494782736491	0.00447146302251	0.0503877883713	0.0	0.0290926548248	0.00207202762704	0.0012117099651	0.0117456261058	0.000514006682087	0.0962569427674	0.0119572674704	0.105549667598	0.0196392980409	0.00910108531659	0.064772453648	0.0094497789971	0.0923589966652	0.102294041264	0.00351807228916	0.00738559567484	0.00335929892892	0.00217908082409	0.0036383040652	0.0225889684047	0.0463318586222	0.100989621048	0.146526561588	0.0167013603137	0.0171954468394	0.0296146240293	0.0992805755396	0.00118063754427	0.0878134452142	0.11100496752	0.0418998491411
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	5.61482313307e-05	5.06149719087e-05	0.00364635128096	5.0477007723e-05	0.0	0.0	0.0	0.0	0.0	0.0118810786914	0.0	0.0	0.0	0.000295712173484	0.000142038729227	0.00511023507081	0.000879765395894	0.000444729950091	0.000441674436865	0.00401076057716	0.00146241591109	0.00364155307318	0.00190504103165	0.000399780120933	0.000297235707916	9.86777185711e-05	9.65204382028e-05	0.000917652740884	0.0	0.0442289039767	0.000768898072949	0.00554329415388	0.0016582130316	0.00185420122963	0.000195017307786	0.00362834027948	0.00104612932151	0.000145999610668	0.00114098620895	5.08517670989e-05	0.00193760899051	0.000348727145917	0.0	0.00015320974414	0.0	0.00358336158055	0.00177628420547	0.000486381322957	0.0002429425198	0.00238663484487	0.0031942696738	0.00146548776318	4.91569581674e-05	0.000787750480035	0.000192464995429	0.0034435261708	0.00261919774943	0.0031013762357	0.0	0.00290697674419	0.00099542106311	0.00233156846554	0.0	4.86428640918e-05	0.0	0.0	0.0	0.00280858069827	4.93339911199e-05	0.00247332686712	0.0	0.000681232056834	0.0	4.92271339963e-05	0.0	0.0	0.0	0.0	0.000199740337561	0.0	0.0	0.000697836706211	9.95371522421e-05	9.82945888829e-05	0.00337593441042	9.49036727721e-05	0.0	0.0	0.0556706993782	0.0	0.0	0.0	0.0	0.000152858453072	0.000193873594416	0.0	0.00196982800038	0.000440744368266	0.000813864419763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057435995781	9.87215558517e-05	0.0	0.000981306118444	9.774693319e-05	0.00381624076132	0.00308537819987	0.00230065103529	0.0	0.0	0.00216780805045	4.82206577298e-05	0.0	0.0335623262887	0.000669408052023	0.0	0.0016166168618	5.02411575563e-05	0.0	0.0	0.000336053768603	4.93339911199e-05	0.0	0.000147434637311	0.0011822153688	0.00164211543106	4.90051945506e-05	0.00356489064457	0.0	0.0	4.81579581026e-05	0.0	0.00275482093664	0.00370316933583	4.81927710843e-05	0.0	0.0	0.0	4.85107208693e-05	0.000292098729371	0.000437551655404	0.00284817764905	0.0	0.0	0.00053281666263	0.000289393720156	0.00321342925659	0.0	0.0	0.00334352311807	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108	0.0145436025126	0.0116226838855	0.0	0.0	0.0	0.0	0.0137393449978	0.0111333778668	0.0	0.0107863410272	0.00773651635721	0.01283262041	9.48047023132e-05	0.0135135135135	4.92853622474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296033155713	0.0	0.0	0.0	0.0	4.80561295593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000425371018055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000520636122681	0.0	0.0	0.00014355440712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519137288216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70898474289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061628899213	0.0	0.0	0.0	0.000336053768603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.0194103333145	0.0168444693992	5.06149719087e-05	0.0	0.0	5.57631182736e-05	0.0195154777927	0.0160877310176	0.000568936089513	0.0154250265467	0.0124889478338	0.0160546636298	0.000379218809253	0.0195502879929	0.00019714144899	4.73462430756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345372014999	0.0	4.82975126781e-05	9.95123892925e-05	0.0	0.000288336777356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000805916374324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519897910956	9.48496632837e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000283983339644	4.74901457947e-05	4.99350843903e-05	0.000622069097521	0.00141850678519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71942989287e-05	0.0	0.0	0.0	0.0	0.0	9.50841494723e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000423768716452	0.000378036102448	0.0	4.70831960073e-05	0.000943218260706	0.000426580718552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257003341043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.170448757852	0.107748455924	0.000354304803361	0.00170478761188	5.0477007723e-05	0.000111526236547	0.145580978017	0.131930527722	0.00227574435805	0.106410328061	0.0925066312997	0.127770679407	0.00246492226014	0.135688967656	0.000591424346969	0.0021305809384	0.000535357959799	0.000782013685239	0.0	0.0013250233106	0.000489117143556	0.0010724383348	0.000836573003297	0.000586166471278	0.0	0.0	0.0104104993093	0.000434341971913	0.00207679304516	0.000298537167877	9.69932104753e-05	0.000144168388678	0.000307960786327	0.00126804525946	0.0	0.0	0.0	4.98156819767e-05	0.000145999610668	0.000446472864371	0.000101703534198	0.0	0.0	0.0046932777093	0.0	5.39665407447e-05	0.00145271415428	0.0	0.0	0.0	0.000487068335687	0.000677572355048	0.00024424796053	0.0	0.0	0.000240581244286	0.0	0.0	0.00033921302578	0.0	0.000193798449612	0.000149313159466	0.00072861514548	0.0	0.0	0.00193396226415	0.00122884960771	0.00336716304657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416508898145	0.000474901457947	9.98701687806e-05	0.00373241458513	0.00510662442669	9.96909580301e-05	0.0	0.0	0.0	0.000284711018316	9.41663920147e-05	0.000202675314147	0.0	0.00202935485393	5.21104742053e-05	9.79863798932e-05	0.00015024790905	0.0	0.0	0.00109346771893	0.0	9.79431929481e-05	0.0	0.00259764794786	4.70898474289e-05	0.000377465320374	0.00141256238817	0.00250448917872	0.00320180807986	0.0	0.00287681569515	0.00170632287421	0.000191772940838	0.0	0.0	0.0	0.0	0.0	0.0	0.00239855107935	0.0	0.0	0.00118244075479	0.0	0.0	5.24411348262e-05	4.78148608588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102801336417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000437551655404	0.00381366159788	0.0	4.84097400397e-05	0.0	0.0	0.000191846522782	0.0	0.0	0.000668704623615	0.0
k__Bacteria;p__Armatimonadetes;Other	5.65898930451e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55524693073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7254512806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2	0.000848848395677	0.000898371701291	0.0	0.0	0.0	0.0	0.000560789591745	0.000946337118682	0.0	0.000670653328117	0.00116047745358	0.00105549691684	0.0	0.000886132033673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93388592856e-05	0.0	0.0	0.0	4.84966052376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000189627382194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46611132147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70898474289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000473978576168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	5.65898930451e-05	0.000112296462661	0.0	0.0	0.0	0.0	0.0	5.56668893342e-05	0.0	0.000111775554686	5.52608311229e-05	0.000111104938615	0.0	0.000110766504209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000436532958238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019140587616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000391772771792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	0.000396129251316	0.000561482313307	0.0	0.0	0.0	0.0	0.000280394795873	0.000222667557337	0.0	0.000614765550774	0.000276304155615	0.00061107716238	0.0	0.000166149756314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93388592856e-05	0.0	0.0	4.97561946462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__OPB50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000284468044756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
